Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.5499878,-0.2966971,-0.1002696,-0.1551957,6.265342,189.8495,0.09647067,-0.3413129,-0.3337452,-0.4095135,306.4366,169.8596,12.65147,False,-0.4444728,-0.3469427,-0.3263068,338.806,271.3325,313.8869,False
0.5610962,-0.2985096,-0.1013138,-0.1651049,6.206354,189.8655,0.03925167,-0.3432679,-0.3350137,-0.4196095,306.5081,169.9954,12.49939,False,-0.4467635,-0.3483586,-0.3360801,338.8718,271.3338,314.0676,False
0.5722046,-0.300416,-0.1022562,-0.1750455,6.167508,189.8421,-0.005625631,-0.345531,-0.3366847,-0.4294515,306.5885,170.0253,12.43006,False,-0.4489164,-0.3499401,-0.3459883,338.9335,271.3784,314.1455,False
0.583313,-0.3021855,-0.1032445,-0.1848373,6.13317,189.8614,359.9568,-0.347671,-0.3383334,-0.4396749,306.6788,170.1273,12.38805,False,-0.4506278,-0.3516014,-0.356173,338.9539,271.4424,314.1703,False
0.5944214,-0.3040013,-0.1042591,-0.194694,6.091627,189.8851,359.9141,-0.3502274,-0.3396548,-0.4495168,306.7482,170.2401,12.32614,False,-0.4530678,-0.3531111,-0.3658876,338.9632,271.4928,314.2615,False
0.6055298,-0.3058772,-0.1052896,-0.2045908,6.086776,189.8734,359.8783,-0.3522563,-0.3414946,-0.4596291,306.8503,170.3046,12.34249,False,-0.4552269,-0.3546411,-0.3758864,338.9234,271.5709,314.3311,False
0.6166382,-0.3076334,-0.1063012,-0.2143068,6.082121,189.9149,359.8297,-0.354569,-0.3432474,-0.4699016,306.9337,170.4327,12.41927,False,-0.4568601,-0.3562493,-0.3861241,338.8478,271.637,314.4298,False
0.6277771,-0.3095036,-0.107401,-0.2241054,6.070178,189.9481,359.7899,-0.3571982,-0.344574,-0.4799433,307.0188,170.5573,12.45044,False,-0.4593668,-0.3575415,-0.3959265,338.7681,271.7025,314.5977,False
0.6388855,-0.3113832,-0.1084737,-0.2339673,6.107551,189.9501,359.7577,-0.359416,-0.3465304,-0.4901767,307.1334,170.7217,12.4491,False,-0.4615636,-0.3590242,-0.4059577,338.6875,271.8325,314.6909,False
0.6499939,-0.3131685,-0.1095682,-0.2436328,6.118665,189.9989,359.7497,-0.3618698,-0.3483424,-0.5006285,307.2665,170.9115,12.45249,False,-0.463304,-0.3606911,-0.4160953,338.6273,271.9792,314.7605,False
0.6611023,-0.315022,-0.1106993,-0.2534614,6.12045,190.0234,359.7271,-0.3645315,-0.3498194,-0.5109282,307.4307,171.1093,12.41188,False,-0.4660792,-0.3620178,-0.4257298,338.606,272.0771,314.928,False
0.6722107,-0.316927,-0.1117483,-0.2633338,6.155251,190.0305,359.7444,-0.3671136,-0.3516319,-0.5213342,307.5914,171.3875,12.27756,False,-0.4684124,-0.3636285,-0.4357691,338.6297,272.216,315.0179,False
0.6833191,-0.3187065,-0.1128196,-0.2730169,6.155258,190.056,359.7348,-0.3697634,-0.3534821,-0.5318866,307.7859,171.694,12.12785,False,-0.4702945,-0.3653779,-0.4460597,338.6538,272.3222,315.187,False
0.6944275,-0.3205686,-0.1138879,-0.282793,6.151675,190.0959,359.7047,-0.3725257,-0.355221,-0.5422492,307.9919,171.9726,11.96863,False,-0.4730825,-0.3672475,-0.4558568,338.6491,272.4005,315.4428,False
0.7055359,-0.3224955,-0.1148906,-0.2926593,6.15732,190.086,359.6828,-0.3753533,-0.3569927,-0.5527492,308.1421,172.2426,11.8264,False,-0.4755654,-0.3689427,-0.4661274,338.7386,272.4539,315.748,False
0.7166443,-0.3242469,-0.1159285,-0.3023019,6.15378,190.1222,359.6676,-0.3778911,-0.3587285,-0.5630212,308.3483,172.5056,11.66814,False,-0.4775114,-0.3707007,-0.4766183,338.7787,272.5209,315.9652,False
0.7277527,-0.3260961,-0.1170057,-0.3121142,6.1487,190.146,359.6331,-0.3803248,-0.3605725,-0.5736794,308.5843,172.7504,11.48916,False,-0.4795651,-0.3720917,-0.4872613,338.8326,272.5517,316.1818,False
0.7388611,-0.3279667,-0.1180688,-0.32197,6.160776,190.1472,359.6491,-0.3831377,-0.3623735,-0.5842113,308.713,172.9782,11.39141,False,-0.4819837,-0.3736689,-0.497592,338.897,272.5726,316.4199,False
