Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.5640869,-0.02911568,-0.1952363,0.00863266,9.513898,269.7171,357.8868,-0.2822056,-0.4484334,0.04398489,312.961,264.1658,357.7669,False,-0.2363124,-0.4666879,0.1132722,332.9936,322.164,332.4589,False
0.5751953,-0.02989292,-0.1955818,0.008542061,9.6284,269.6535,357.8441,-0.2825656,-0.4494005,0.04426289,313.1861,264.225,357.7549,False,-0.2368073,-0.4673679,0.113472,333.1658,322.1592,332.6034,False
0.5863037,-0.03056574,-0.1961418,0.008383274,9.798991,269.546,357.7821,-0.2828045,-0.4498974,0.04462767,313.3971,264.4782,357.4907,False,-0.2371569,-0.467821,0.1137605,333.3913,322.05,332.9273,False
0.5974121,-0.03108692,-0.1969701,0.00816679,9.982313,269.4101,357.6951,-0.2831059,-0.4504811,0.0448513,313.5845,264.5867,357.4055,False,-0.2369304,-0.4682907,0.1137619,333.5232,322.0395,333.0448,False
0.6085205,-0.03136492,-0.1978555,0.007890224,10.15368,269.261,357.6457,-0.2829013,-0.451427,0.04520035,313.7953,264.668,357.3622,False,-0.2369208,-0.4690524,0.1142473,333.7284,322.0615,333.1156,False
0.6196289,-0.03146362,-0.1988107,0.007598877,10.31372,269.0747,357.5987,-0.2828283,-0.451882,0.04556322,313.9613,264.9476,357.0148,False,-0.236784,-0.4698156,0.1144061,333.9883,321.9864,333.308,False
0.6307373,-0.03132772,-0.1997803,0.007248878,10.39196,268.8564,357.5339,-0.2824855,-0.4525488,0.04568291,314.0367,264.9918,356.905,False,-0.2362137,-0.4704884,0.1143937,334.1001,321.9434,333.3135,False
0.6418457,-0.03113794,-0.2003262,0.006999493,10.42562,268.6202,357.4417,-0.2821341,-0.4534009,0.04585171,314.1397,264.9043,356.9886,False,-0.2360654,-0.4712394,0.1145549,334.1812,321.9047,333.2834,False
0.6529541,-0.03072691,-0.2006835,0.00672245,10.31167,268.3933,357.302,-0.2816296,-0.4535897,0.04591513,314.0866,264.9404,357.0003,False,-0.2358932,-0.4717849,0.1145701,334.1856,321.5847,333.5316,False
0.6641235,-0.03034306,-0.2005948,0.006656647,10.09745,268.1824,357.1234,-0.2809992,-0.4542407,0.04585505,313.9356,264.7991,357.0778,False,-0.235466,-0.4722794,0.1142735,334.0012,321.4398,333.5862,False
